TAZID,OBJECTID,DISTRICT,SCHOOL,LEANUM,SCHOOLNUM,SCHOOLTYPE,EDTYPE,GRADELOW,GRADEHIGH,ADDRESS,CITY_2,ZIP,PHONE,WEB,ENROLL_FT,ENROLL_PT,ENROLL_TOT,Per_FT,Per_PT,data_source
912,494,GRANITE,JOHN LOCKE ACADEMY,KU,659,Private School,Regular Education,7,12,4115 W SAMS CLUB,KEARNS,84118,8017381568,,,,,,,
912,1083,GRANITE,DAVID GOURLEY SCHOOL,12,116,,Regular Education,PK,6,4905 S 4300 W,KEARNS,84118,3856464846,http://www.graniteschools.org/el/gourley/,,,,,,
913,,,,,,,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,,,,,,,
915,,,,,,,,,,,,,,,,,,,,
916,189,GRANITE,ARCADIA SCHOOL,12,103,,Regular Education,K,6,3461 W 4850 S,TAYLORSVILLE,84118,3856464756,http://www.graniteschools.org/el/arcadia/,,,,,,
917,,,,,,,,,,,,,,,,,,,,
918,,,,,,,,,,,,,,,,,,,,
919,,,,,,,,,,,,,,,,,,,,
920,,,,,,,,,,,,,,,,,,,,
921,,,,,,,,,,,,,,,,,,,,
922,66,GRANITE,LIT'L SCHOLARS TAYLORSVILLE INC,LL,902,Private School,Regular Education,PK,,4732 S 1950 W,TAYLORSVILLE,84129,8019358988,www.litlscholars.com,,,,,,
922,218,GRANITE,VISTA SCHOOL,12,201,,Regular Education,PK,6,4925 S 2200 W,TAYLORSVILLE,84118,3856465067,http://vistalions.weebly.com/,,,,,,
923,,,,,,,,,,,,,,,,,,,,
924,1225,GRANITE,SYLVAN LEARNING CENTER - WEST JORDAN,FS,815,Private School,Supplemental Services,K,12,5632 S REDWOOD RD,TAYLORSVILLE,84123,8019664780,,,,,,,
925,177,GRANITE,PLYMOUTH SCHOOL,12,180,,Regular Education,K,6,5220 S 1470 W,SALT LAKE CITY,84123,3856464978,http://plymouthpatriots.wikispaces.com/,,,,,,
925,31,GRANITE,CHILDREN'S EXPRESS LEARNING ACADEMY TAYLORSVILLE,CE,901,Private School,Regular Education,PK,,4995 S REDWOOD ROAD,TAYLORSVILLE,84123,8012681142,celautah.com,,,,,,
925,925,GRANITE,TAYLORSVILLE HIGH,12,722,,Regular Education,10,12,5225 S REDWOOD RD,TAYLORSVILLE,84123,3856465455,http://www.graniteschools.org/hs/taylorsville/,,,,,,
925,1206,GRANITE,HARTVIGSEN SCHOOL,12,810,,Special Education,K,12,1510 W 5400 S,TAYLORSVILLE,84123,3856464585,http://www.graniteschools.org/ss/hartvigsen/HARTVIGSEN/Home.html,,,,,,
926,,,,,,,,,,,,,,,,,,,,
927,88,GRANITE,PRIMARY CHILDREN'S MEDICAL CENTER SCHOOL,WS,301,Private School,Residential Treatment,K,12,5770 S 1500 W,SALT LAKE CITY,84123,8013137866,,,,,,,
928,,,,,,,,,,,,,,,,,,,,
929,510,MURRAY CITY,HORIZON SCHOOL,40,116,,Regular Education,K,6,5180 S 700 W,MURRAY,84123,8012647420,http://schools.murrayschools.org/schools/HZN/mainpage.html,,,,,,
930,,,,,,,,,,,,,,,,,,,,
931,517,MURRAY CITY,RIVERVIEW JR HIGH,40,412,,Regular Education,7,9,751 W TRIPP LN,MURRAY,84123,8012647446,http://schools.murrayschools.org/schools/RJH/,,,,,,
931,605,MURRAY CITY,VIEWMONT SCHOOL,40,130,,Regular Education,K,6,745 W 5720 S,MURRAY,84123,8012647438,http://viewmont.schoolfusion.us/,,,,,,
932,506,MURRAY CITY,GRANT SCHOOL,40,112,,Regular Education,K,6,662 W 6140 S,MURRAY,84123,8012647416,http://schools.murrayschools.org/schools/GNT/Grant_Elementary/Welcome.html,,,,,,
933,190,GRANITE,THOMAS W BACCHUS SCHOOL,12,104,,Regular Education,K,6,5925 S 5975 W,KEARNS,84118,3856464762,http://bacchuselementary.weebly.com/,,,,,,
933,200,GRANITE,THOMAS JEFFERSON JR HIGH,12,419,,Regular Education,7,9,5850 S 5600 W,KEARNS,84118,3856465194,http://www.graniteschools.org/jr/jefferson/,,,,,,
934,,,,,,,,,,,,,,,,,,,,
935,197,GRANITE,BEEHIVE SCHOOL,12,107,,Regular Education,PK,6,5655 S 5220 W,KEARNS,84118,3856464768,http://www.graniteschools.org/el/beehive/,,,,,,
935,918,GRANITE,KEARNS HIGH,12,714,,Regular Education,9,12,5525 S COUGAR LN,KEARNS,84118,3856465380,http://kearnshigh.wikispaces.com/,,,,,,
936,211,GRANITE,SOUTH KEARNS SCHOOL,12,196,,Regular Education,PK,6,4430 W 5570 S,KEARNS,84118,3856465026,http://www.graniteschools.org/el/southkearns/,,,,,,
937,44,GRANITE,ENTHEOS ACADEMY KEARNS,3C,100,Charter School,Regular Education,K,9,4710 W 6200 S,KEARNS,84118,8014175444,http://www.entheosacademy.org/,,,,,,
938,1205,GRANITE,FOX HILLS SCHOOL,12,127,,Regular Education,K,6,3775 W 6020 S,SALT LAKE CITY,84118,3856464828,http://www.graniteschools.org/el/foxhills/,,,,,,
939,,,,,,,,,,,,,,,,,,,,
940,194,GRANITE,BENNION SCHOOL,12,106,,Regular Education,K,6,5775 S SIERRA GRANDE DR,SALT LAKE CITY,84118,3856464774,http://www.graniteschools.org/el/bennion/,,,,,,
941,227,GRANITE,BENNION JR HIGH,12,400,,Regular Education,7,9,6055 S 2700 W,TAYLORSVILLE,84118,3856465114,http://www.graniteschools.org/jr/bennion/,,,,,,
942,208,GRANITE,CALVIN S. SMITH SCHOOL,12,194,,Regular Education,PK,6,2150 W 6200 S,TAYLORSVILLE,84118,3856465020,http://www.graniteschools.org/el/smith/,,,,,,
943,777,GRANITE,KIDS WORLD,NG,901,Private School,Special Education,K,,1328 W STERN DR,SALT LAKE CITY,84123,8012434991,,,,,,,
944,,,,,,,,,,,,,,,,,,,,
945,,,,,,,,,,,,,,,,,,,,
946,,,,,,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,,,,,
950,1184,SALT LAKE CITY,LDS BUSINESS COLLEGE,,,Regional Campus,Higher Education,,,95 N 300 W,SALT LAKE CITY,84101,,,2847,,"1,996",0.63,0.37,https://nces.ed.gov/collegenavigator/?q=LDS+BUSINESS+COLLEGE&s=all&id=230418#enrolmt
951,,,,,,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,,,,,,
953,,,,,,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,,,,,,
955,,,,,,,,,,,,,,,,,,,,
956,,,,,,,,,,,,,,,,,,,,
957,,,,,,,,,,,,,,,,,,,,
958,,,,,,,,,,,,,,,,,,,,
959,,,,,,,,,,,,,,,,,,,,
960,,,,,,,,,,,,,,,,,,,,
961,,,,,,,,,,,,,,,,,,,,
962,,,,,,,,,,,,,,,,,,,,
963,,,,,,,,,,,,,,,,,,,,
964,,,,,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,,
966,,,,,,,,,,,,,,,,,,,,
967,548,SALT LAKE CITY,UTAH CATHOLIC SCHOOLS,FC,927,Private School,Special Education,K,5,27 C ST,SALT LAKE CITY,84103,8013288641,,,,,,,
967,530,SALT LAKE CITY,MADELEINE CHOIR SCHOOL,FC,922,Private School,Regular Education,K,8,205 FIRST AVE,SALT LAKE CITY,84103,8013239850,,,,,,,
968,,,,,,,,,,,,,,,,,,,,
969,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,
971,,,,,,,,,,,,,,,,,,,,
972,,,,,,,,,,,,,,,,,,,,
973,,,,,,,,,,,,,,,,,,,,
974,,,,,,,,,,,,,,,,,,,,
975,,,,,,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,,,,,,
977,111,SALT LAKE CITY,THE AMERICAN ACADEMY,AA,951,Online Private School,Regular Education,9,12,310 S MAIN ST,SALT LAKE CITY,84101,8559545472,www.theamericanacademy.com,,,,,,
978,,,,,,,,,,,,,,,,,,,,
979,,,,,,,,,,,,,,,,,,,,
980,,,,,,,,,,,,,,,,,,,,
981,,,,,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,
983,,,,,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,,,
985,,,,,,,,,,,,,,,,,,,,
986,,,,,,,,,,,,,,,,,,,,
987,,,,,,,,,,,,,,,,,,,,
988,,,,,,,,,,,,,,,,,,,,
989,,,,,,,,,,,,,,,,,,,,
990,68,SALT LAKE CITY,LOLIE ECCLES EARLY EDUCATION CENTER,YW,100,Private School,Regular Education,PK,,344 E 300 S,SALT LAKE CITY,84111,8015375502,www.ywca.com,,,,,,
991,,,,,,,,,,,,,,,,,,,,
992,,,,,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,
994,,,,,,,,,,,,,,,,,,,,
995,,,,,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,,,,,,,,,
997,,,,,,,,,,,,,,,,,,,,
998,,,,,,,,,,,,,,,,,,,,
999,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,,,
1005,,,,,,,,,,,,,,,,,,,,
1006,,,,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,,
1012,,,,,,,,,,,,,,,,,,,,
1013,,,,,,,,,,,,,,,,,,,,
1014,,,,,,,,,,,,,,,,,,,,
1015,,,,,,,,,,,,,,,,,,,,
1016,,,,,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,,,
1018,729,SALT LAKE CITY,UTAH ELECTRONIC HIGH SCHOOL,43,700,Online School,Regular Education,5,12,250 E 500 S,SALT LAKE CITY,84114,8015387564,http://ehs.uen.org/,,,,,,
1019,,,,,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,,
1023,617,SALT LAKE CITY,SALT LAKE ARTS ACADEMY,97,300,Charter School,Regular Education,5,8,844 S 200 E,SALT LAKE CITY,84111,8015311173,http://www.saltlakeartsacademy.org,,,,,,
1024,,,,,,,,,,,,,,,,,,,,
1025,,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,,,
1028,,,,,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,,,,,
1030,,,,,,,,,,,,,,,,,,,,
1031,,,,,,,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,,,,,,,
1035,,,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,,,,,
1038,446,SALT LAKE CITY,WEST HIGH,36,716,,Regular Education,7,12,241 N 300 W,SALT LAKE CITY,84103,8015788500,http://west.slcschools.org/,,,,,,
1039,,,,,,,,,,,,,,,,,,,,
1040,538,SALT LAKE CITY,WASHINGTON SCHOOL,36,276,,Regular Education,PK,6,420 N 200 W,SALT LAKE CITY,84103,8015788140,http://washington.slcschools.org/,,,,,,
1041,,,,,,,,,,,,,,,,,,,,
1042,,,,,,,,,,,,,,,,,,,,
1043,,,,,,,,,,,,,,,,,,,,
1044,,,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,,,,,,,
1047,430,SALT LAKE CITY,ENSIGN SCHOOL,36,144,,Regular Education,PK,6,775 12TH AVE,SALT LAKE CITY,84103,8015788150,http://ensign.slcschools.org/,,,,,,
1048,,,,,,,,,,,,,,,,,,,,
1049,,,,,,,,,,,,,,,,,,,,
1050,,,,,,,,,,,,,,,,,,,,
1051,,,,,,,,,,,,,,,,,,,,
1052,,,,,,,,,,,,,,,,,,,,
1053,709,SALT LAKE CITY,OPEN CLASSROOM,8D,240,Charter School,Regular Education,K,8,134 D ST,SALT LAKE CITY,84103,8015788144,http://www.ocslc.org,,,,,,
1054,,,,,,,,,,,,,,,,,,,,
1055,,,,,,,,,,,,,,,,,,,,
1056,,,,,,,,,,,,,,,,,,,,
1057,,,,,,,,,,,,,,,,,,,,
1058,,,,,,,,,,,,,,,,,,,,
1059,537,SALT LAKE CITY,WASATCH SCHOOL,36,272,,Regular Education,K,6,30 R ST,SALT LAKE CITY,84103,8015788564,http://wasatch.slcschools.org/,,,,,,
1060,,,,,,,,,,,,,,,,,,,,
1061,,,,,,,,,,,,,,,,,,,,
1062,96,SALT LAKE CITY,PRIVATE SCHOOL,36,630,Private School,Special Education,7,12,440 E 100 S,SALT LAKE CITY,84111,8015788599,,,,,,,
1063,577,SALT LAKE CITY,CITY ACADEMY,87,700,Charter School,Regular Education,7,12,555 E 200 S,SALT LAKE CITY,84102,8015968489,http://www.cityacademyslc.org,,,,,,
1063,450,SALT LAKE CITY,ODYSSEY HOUSE SCHOOL,KO,666,Private School,Regular Education,7,12,607 E 200 S,SALT LAKE CITY,84102,8013288752,,,,,,,
1064,,,,,,,,,,,,,,,,,,,,
1065,,,,,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,,,,,
1067,,,,,,,,,,,,,,,,,,,,
1068,544,SALT LAKE CITY,BRYANT MIDDLE,36,404,,Regular Education,7,8,40 S 800 E,SALT LAKE CITY,84102,8015788118,http://bryant.slcschools.org/,,,,,,
1069,,,,,,,,,,,,,,,,,,,,
1070,,,,,,,,,,,,,,,,,,,,
1071,,,,,,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,,,,,,,
1073,,,,,,,,,,,,,,,,,,,,
1074,,,,,,,,,,,,,,,,,,,,
1075,631,SALT LAKE CITY,UNIVERSITY OF UTAH,1,52,Residential Campus,Higher Education,9,12,201 S PRESIDENTS CIR RM 203,SALT LAKE CITY,84112,8015817200,http://www.utah.edu/portal/site/uuhome/,24767.25,8255.75,"33,023",0.75,0.25,https://nces.ed.gov/collegenavigator/?q=UNIVERSITY+OF+UTAH&s=all&id=230764#enrolmt
1076,759,SALT LAKE CITY,JEWISH COMMUNITY CENTER,NB,901,Private School,Special Education,K,,2 N MEDICAL DR,SALT LAKE CITY,84113,8015810098,,,,,,,
1077,467,SALT LAKE CITY,UNIVERSITY ACADEMY,UA,950,Private School,Regular Education,K,12,501 CHIPETA WAY,SALT LAKE CITY,84108,8015832500,,,,,,,
1078,,,,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,,,,,,,
1082,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,
1084,,,,,,,,,,,,,,,,,,,,
1085,444,SALT LAKE CITY,M LYNN BENNION SCHOOL,36,204,,Regular Education,PK,6,429 S 800 E,SALT LAKE CITY,84102,8015788108,http://bennion.slcschools.org/,,,,,,
1086,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,
1088,454,SALT LAKE CITY,OUR LADY OF LOURDES,FC,921,Private School,Regular Education,K,8,1065 E 700 S,SALT LAKE CITY,84102,8013645624,,,,,,,
1088,463,SALT LAKE CITY,ROWLAND HALL-ST MARK'S (MIDDLE),FR,957,Private School,Regular Education,PK,12,970 E 800 S,SALT LAKE CITY,84102,8013550272,,,,,,,
1088,464,SALT LAKE CITY,JUDGE MEMORIAL CATHOLIC HIGH,FC,959,Private School,Regular Education,9,12,650 S 1100 E,SALT LAKE CITY,84102,8013638895,,,,,,,
1088,466,SALT LAKE CITY,ROWLAND HALL-ST MARK'S (SEC),FR,969,Private School,Regular Education,9,12,843 LINCOLN ST,SALT LAKE CITY,84102,8013557494,,,,,,,
1089,,,,,,,,,,,,,,,,,,,,
1090,,,,,,,,,,,,,,,,,,,,
1091,554,SALT LAKE CITY,MCGILLIS SCHOOL,JF,901,Private School,Regular Education,1,8,668 S 1300 E,SALT LAKE CITY,84102,8015830094,,,,,,,
1091,442,SALT LAKE CITY,EAST HIGH,36,704,,Regular Education,9,12,840 S 1300 E,SALT LAKE CITY,84102,8015831661,http://east.slcschools.org/,,,,,,
1092,92,SALT LAKE CITY,ROWLAND HALL-ST MARK'S (ELEM),FR,919,Private School,Regular Education,PK,5,720 GUARDSMAN WAY,SALT LAKE CITY,84108,8013557485,,,,,,,
1092,1197,SALT LAKE CITY,CARMEN PINGREE SCHOOL,MS,901,Private School,Special Education,K,6,780 S GURADSMAN WAY,SALT LAKE CITY,84109,8015810194,,,,,,,
1093,,,,,,,,,,,,,,,,,,,,
1094,,,,,,,,,,,,,,,,,,,,
1095,,,,,,,,,,,,,,,,,,,,
1096,,,,,,,,,,,,,,,,,,,,
1097,,,,,,,,,,,,,,,,,,,,
1098,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,,
1100,119,SALT LAKE CITY,UPSTART PILOT PROJECT,FE,100,Online Private School,Supplemental Services,PK,,55 W 900 S,SALT LAKE CITY,84101,8013492200,,,,,,,
1101,94,SALT LAKE CITY,HORIZONTE INSTR & TRN CTR,36,750,,Alternative,7,12,1234 S MAIN,SALT LAKE CITY,84101,8015788574,,,,,,,
1102,,,,,,,,,,,,,,,,,,,,
1103,440,SALT LAKE CITY,LINCOLN SCHOOL,36,196,,Regular Education,PK,6,1090 S ROBERTA ST,SALT LAKE CITY,84111,8015788180,http://lincoln.slcschools.org/,,,,,,
1104,,,,,,,,,,,,,,,,,,,,
1105,,,,,,,,,,,,,,,,,,,,
1106,461,SALT LAKE CITY,REALMS OF INQUIRY,JK,918,Private School,Regular Education,PK,8,1140 S 900 E,SALT LAKE CITY,84105,8014675911,,,,,,,
1106,462,SALT LAKE CITY,REALMS OF INQUIRY,JK,968,Private School,Regular Education,9,12,1140 S 900 E,SALT LAKE CITY,84105,8014675911,,,,,,,
1107,,,,,,,,,,,,,,,,,,,,
1108,,,,,,,,,,,,,,,,,,,,
1109,,,,,,,,,,,,,,,,,,,,
1110,,,,,,,,,,,,,,,,,,,,
1111,,,,,,,,,,,,,,,,,,,,
1112,,,,,,,,,,,,,,,,,,,,
1113,534,SALT LAKE CITY,UINTAH SCHOOL,36,268,,Regular Education,K,6,1571 E 1300 S,SALT LAKE CITY,84105,8015842940,http://uintah.slcschools.org/,,,,,,
1114,,,,,,,,,,,,,,,,,,,,
1115,419,SALT LAKE CITY,BONNEVILLE SCHOOL,36,112,,Regular Education,K,6,1145 S 1900 E,SALT LAKE CITY,84108,8015842913,http://bonneville.slc.k12.ut.us/,,,,,,
1116,,,,,,,,,,,,,,,,,,,,
1117,,,,,,,,,,,,,,,,,,,,
1118,435,SALT LAKE CITY,INDIAN HILLS SCHOOL,36,184,,Regular Education,K,6,2496 ST MARY'S DR,SALT LAKE CITY,84108,8015842908,http://indianhills.slcschools.org/,,,,,,
1119,,,,,,,,,,,,,,,,,,,,
1120,,,,,,,,,,,,,,,,,,,,
1121,,,,,,,,,,,,,,,,,,,,
1122,,,,,,,,,,,,,,,,,,,,
1123,,,,,,,,,,,,,,,,,,,,
1124,,,,,,,,,,,,,,,,,,,,
1125,,,,,,,,,,,,,,,,,,,,
1126,541,SALT LAKE CITY,WHITTIER SCHOOL,36,288,,Regular Education,PK,6,1600 S 300 E,SALT LAKE CITY,84115,8014814846,http://whittier.slcschools.org/,,,,,,
1126,622,SALT LAKE CITY,SALT LAKE SKILL CENTER,36 40,69,,Vocational,9,12,1575 S STATE ST,SALT LAKE CITY,84115,,http://www.slcc.edu/sat/index.asp,,,,,,
1126,1123,SALT LAKE CITY,INNOVATIONS HIGH SCHOOL,36,748,,Regular Education,9,12,1700 S STATE ST,SALT LAKE CITY,84115,8014814946,www.innovationshigh.org,,,,,,
1126,1095,SALT LAKE CITY,INNOVATIONS K-8,36,290,,Regular Education,K,8,1700 S STATE ST,SALT LAKE CITY,84115,8014814951,www.innovationshigh.org,,,,,,
1126,1185,SALT LAKE CITY,SALT LAKE COMMUNITY COLLEGE SOUTH CITY CAMPUS,49,49,Regional Campus,Higher Education,9,12,1575 S STATE ST,SALT LAKE CITY,84115,,http://www.slcc.edu/sat/index.asp,5508,0,5508,1,0,wfrc
1127,,,,,,,,,,,,,,,,,,,,
1128,531,SALT LAKE CITY,HAWTHORNE SCHOOL,36,176,,Regular Education,K,6,1675 S 600 E,SALT LAKE CITY,84105,8014814824,http://hawthorne.slcschools.org/,,,,,,
1129,,,,,,,,,,,,,,,,,,,,
1130,427,SALT LAKE CITY,EMERSON SCHOOL,36,136,,Regular Education,K,6,1017 E 1370 S,SALT LAKE CITY,84105,8014814819,http://emerson.slcschools.org/,,,,,,
1131,,,,,,,,,,,,,,,,,,,,
1132,,,,,,,,,,,,,,,,,,,,
1133,,,,,,,,,,,,,,,,,,,,
1134,545,SALT LAKE CITY,CLAYTON MIDDLE,36,408,,Regular Education,7,8,1470 S 1900 E,SALT LAKE CITY,84108,8014814810,http://clayton.slcschools.org/,,,,,,
1135,,,,,,,,,,,,,,,,,,,,
1136,,,,,,,,,,,,,,,,,,,,
1137,,,,,,,,,,,,,,,,,,,,
1138,,,,,,,,,,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,
1140,,,,,,,,,,,,,,,,,,,,
1141,,,,,,,,,,,,,,,,,,,,
1142,,,,,,,,,,,,,,,,,,,,
1143,,,,,,,,,,,,,,,,,,,,
1144,,,,,,,,,,,,,,,,,,,,
1145,,,,,,,,,,,,,,,,,,,,
1146,,,,,,,,,,,,,,,,,,,,
1147,,,,,,,,,,,,,,,,,,,,
1148,,,,,,,,,,,,,,,,,,,,
1149,,,,,,,,,,,,,,,,,,,,
1150,1189,SALT LAKE CITY,WESTMINSTER COLLEGE,55,,Regional Campus,Higher Education,,,1840 S 1300 E,SALT LAKE CITY,84105,8018322200,westminstercollege.edu,2353.15,123.85,"2,477",0.95,0.05,https://nces.ed.gov/collegenavigator/?q=WESTMINSTER+COLLEGE&s=all&id=230807
1151,,,,,,,,,,,,,,,,,,,,
1152,,,,,,,,,,,,,,,,,,,,
1153,,,,,,,,,,,,,,,,,,,,
1154,,,,,,,,,,,,,,,,,,,,
1155,,,,,,,,,,,,,,,,,,,,
1156,,,,,,,,,,,,,,,,,,,,
1157,422,SALT LAKE CITY,DILWORTH SCHOOL,36,124,,Regular Education,PK,6,1953 S 2100 E,SALT LAKE CITY,84108,8014814806,http://dilworth.slcschools.org/,,,,,,
1158,526,SALT LAKE CITY,BEACON HEIGHTS SCHOOL,36,108,,Regular Education,K,6,1850 S 2500 E,SALT LAKE CITY,84108,8014814814,http://beaconheights.slcschools.org/,,,,,,
1158,453,SALT LAKE CITY,J E COSGRIFF MEMORIAL,FC,907,Private School,Regular Education,K,8,2335 REDONDO AVE,SALT LAKE CITY,84108,8014863197,,,,,,,
1158,431,SALT LAKE CITY,HILLSIDE MIDDLE,36,416,,Regular Education,7,8,1825 S NEVADA ST,SALT LAKE CITY,84108,8014814828,http://hillside.slcschools.org/,,,,,,
1158,649,SALT LAKE CITY,CHILDREN BEHAVIOR THERAPY UNIT (CBTU),36,826,,Special Education,K,6,780 S GAURDSMAN WAY,SALT LAKE CITY,84108,8014814957,http://www.vmh.com/children_Programs/,,,,,,
1159,,,,,,,,,,,,,,,,,,,,
1160,690,SALT LAKE CITY,SYLVAN LEARNING CENTER - PARLEY'S WAY,FS,811,Private School,Supplemental Services,K,12,2645 E PARLEY'S WAY,SALT LAKE CITY,84109,8014661537,,,,,,,
1161,,,,,,,,,,,,,,,,,,,,
1162,,,,,,,,,,,,,,,,,,,,
1163,,,,,,,,,,,,,,,,,,,,
1164,,,,,,,,,,,,,,,,,,,,
1165,,,,,,,,,,,,,,,,,,,,
1166,,,,,,,,,,,,,,,,,,,,
1167,,,,,,,,,,,,,,,,,,,,
1168,,,,,,,,,,,,,,,,,,,,
1169,,,,,,,,,,,,,,,,,,,,
1170,456,GRANITE,KEARNS-ST ANN,FC,908,Private School,Regular Education,PK,8,430 E 2100 S,SALT LAKE CITY,84115,8014860741,,,,,,,
1171,,,,,,,,,,,,,,,,,,,,
1172,,,,,,,,,,,,,,,,,,,,
1173,67,SALT LAKE CITY,LORI M MARINO INC DBA LIT'L SCHOLARS,LL,901,Private School,Regular Education,PK,,653 E SIMPSON AVENUE,SALT LAKE CITY,84106,8014678545,www.litlscholars.com,,,,,,
1173,648,SALT LAKE CITY,SEPS LEARNING CENTER,MZ,950,Private School,Special Education,K,12,604 WILMINGTON AVE,SALT LAKE CITY,84106,8014672122,,,,,,,
1174,,,,,,,,,,,,,,,,,,,,
1175,,,,,,,,,,,,,,,,,,,,
1176,,,,,,,,,,,,,,,,,,,,
1177,,,,,,,,,,,,,,,,,,,,
1178,,,,,,,,,,,,,,,,,,,,
1179,,,,,,,,,,,,,,,,,,,,
1180,,,,,,,,,,,,,,,,,,,,
1181,443,SALT LAKE CITY,HIGHLAND HIGH,36,708,,Regular Education,9,12,2166 S 1700 E,SALT LAKE CITY,84106,8014844343,http://highland.slcschools.org/,,,,,,
1182,681,SALT LAKE CITY,SALT LAKE SCHOOL FOR THE PERFORMING ARTS,7D,700,Charter School,Regular Education,9,12,2291 S 2000 E,SALT LAKE CITY,84106,8014666700,http://www.saltlakespa.org,,,,,,
1183,,,,,,,,,,,,,,,,,,,,
1184,,,,,,,,,,,,,,,,,,,,
1185,,,,,,,,,,,,,,,,,,,,
1186,,,,,,,,,,,,,,,,,,,,
1187,,,,,,,,,,,,,,,,,,,,
1188,181,GRANITE,WOODROW WILSON SCHOOL,12,216,,Regular Education,PK,6,2567 S MAIN ST,SALT LAKE CITY,84115,3856465102,http://www.graniteschools.org/el/wilson/,,,,,,
1188,186,GRANITE,HEADSTART-PRESCH SP ED,12,610,,Special Education,K,,2500 S STATE ST,SALT LAKE CITY,84115,3856464672,,,,,,,
1188,51,GRANITE,GRANITE PRESCHOOL,12,901,,Regular Education,PK,,2500 S STATE ST,SALT LAKE CITY,84115,3856464672,,,,,,,
1188,587,GRANITE,GRANITE TECHNICAL INSTITUTE (GTI),12,775,,Vocational,9,12,2500 S STATE ST,SALT LAKE CITY,84115,3856464650,http://gti.graniteschools.org/,,,,,,
1188,1170,GRANITE,UTAH STATE UNIVERSITY SALT LAKE CITY CAMPUS,,,Regional Campus,Higher Education,,,2500 S STATE ST,SALT LAKE CITY,84115,385 6465570,,272,494,766,0.355091384,0.644908616,https://www.usu.edu/aaa/enrollment.cfm
1189,,,,,,,,,,,,,,,,,,,,
1190,,,,,,,,,,,,,,,,,,,,
1191,,,,,,,,,,,,,,,,,,,,
1192,,,,,,,,,,,,,,,,,,,,
1193,,,,,,,,,,,,,,,,,,,,
1194,,,,,,,,,,,,,,,,,,,,
1195,,,,,,,,,,,,,,,,,,,,
1196,,,,,,,,,,,,,,,,,,,,
1197,,,,,,,,,,,,,,,,,,,,
1198,,,,,,,,,,,,,,,,,,,,
1199,,,,,,,,,,,,,,,,,,,,
1200,,,,,,,,,,,,,,,,,,,,
1201,,,,,,,,,,,,,,,,,,,,
1202,,,,,,,,,,,,,,,,,,,,
1203,,,,,,,,,,,,,,,,,,,,
1204,,,,,,,,,,,,,,,,,,,,
1205,438,GRANITE,COLUMBUS COMMUNITY CENTER,36,821,,Special Education,K,12,3495 S WEST TEMPLE,SALT LAKE CITY,84115,8012621552,http://columbuscommunitycenter.org/,,,,,,
1206,,,,,,,,,,,,,,,,,,,,
1207,,,,,,,,,,,,,,,,,,,,
